index,step_estimated,layer_estimated,alpha_s,alpha_f
2991,46,47,1.87382371,0.82508114
2992,46,48,1.72196873,0.86947431
2993,46,49,1.35096425,1.21728319
2994,46,50,1.74637968,0.83446633
2995,46,51,1.61837384,0.94798316
2996,46,52,1.52128295,0.93689261
2997,46,53,1.66278451,0.77180656
2998,46,54,1.90905574,1.03945474
2999,46,55,1.86541587,1.16291666
3000,46,56,1.44080402,0.93252932
3001,46,57,1.60975406,0.75007818
3002,46,58,1.83115682,1.14348265
3003,46,59,1.71413486,0.62822848
3004,46,60,1.6472953,0.97261274
3005,46,61,1.6076365,1.33531146
3006,46,62,1.42728813,0.77802414
3007,46,63,1.45122258,0.9000002
3008,47,0,1.80798742,1.01230991
3009,47,1,1.67057303,1.08173382
3010,47,2,1.66516504,0.91784668
3011,47,3,1.99,0.98787254
3012,47,4,1.58925537,0.89262731
3013,47,5,1.70906755,0.84715101
3014,47,6,1.91041966,0.88880795
3015,47,7,1.8087261,1.01357585
3016,47,8,1.62727372,0.97238818
3017,47,9,1.66750883,1.02013522
3018,47,10,1.74306313,0.4661376
3019,47,11,1.70723712,1.0190057
3020,47,12,1.70955871,0.95617021
3021,47,13,1.32850881,0.8737888
3022,47,14,1.39696392,0.81616477
3023,47,15,1.62887619,0.58884017
3024,47,16,1.5217341,0.77827647
3025,47,17,1.86066988,1.03174415
3026,47,18,1.62714961,1.10528866
3027,47,19,1.33604056,0.98653299
3028,47,20,1.90118027,0.72686211
3029,47,21,1.68569843,0.92614624
3030,47,22,1.69450594,1.14763646
3031,47,23,1.55914852,0.8712423
3032,47,24,1.55066013,0.90517908
3033,47,25,1.48585013,0.97307379
3034,47,26,1.39910522,0.88447746
3035,47,27,1.71866985,1.02467733
3036,47,28,1.55194405,0.71496068
3037,47,29,1.82581959,1.00828777
3038,47,30,1.50299949,0.97579325
3039,47,31,1.93210524,0.69884789
3040,47,32,1.67913425,0.89967828
3041,47,33,1.6062723,0.95726935
3042,47,34,1.77147837,0.80444
3043,47,35,1.4316066,0.74154165
3044,47,36,1.71852817,0.60000127
3045,47,37,1.37102539,0.95455148
3046,47,38,1.58293681,0.8540508
3047,47,39,1.70878316,0.93808851
3048,47,40,1.83865123,0.85762276
3049,47,41,1.59784454,1.00015762
3050,47,42,1.73521941,1.1404359
3051,47,43,1.66435142,0.90514094
3052,47,44,1.44971986,0.74764693
3053,47,45,1.56050161,0.97442279
3054,47,46,1.56661273,0.62442656
3055,47,47,1.78431303,0.93289839
3056,47,48,1.72044164,0.84193534
3057,47,49,1.52836885,1.35184101
3058,47,50,1.68644081,0.91900905
3059,47,51,1.67145137,1.00465633
3060,47,52,1.44914198,0.98336189
3061,47,53,1.73239628,0.70411219
3062,47,54,1.99,1.10361343
3063,47,55,1.79500697,0.84440654
3064,47,56,1.67151925,0.91907815
3065,47,57,1.55956378,0.74512383
3066,47,58,1.84922321,1.18031848
3067,47,59,1.81992552,0.72242584
3068,47,60,1.56631376,1.00724099
3069,47,61,1.66423884,1.31411007
3070,47,62,1.59764475,0.79897787
3071,47,63,1.47780195,0.88244126
3072,48,0,1.80937118,0.91866103
3073,48,1,1.68921886,1.09353347
3074,48,2,1.91219207,0.85785153
3075,48,3,1.87394011,1.03840457
3076,48,4,1.71617501,0.95244772
3077,48,5,1.78069071,0.8680812
3078,48,6,1.93156658,0.88825317
3079,48,7,1.77412084,1.16994604
3080,48,8,1.78770598,0.85275484
3081,48,9,1.80429109,1.23537446
3082,48,10,1.71315351,0.52527239
3083,48,11,1.57708875,1.06091892
3084,48,12,1.70418496,0.80567075
3085,48,13,1.42748777,0.79162078
3086,48,14,1.46575588,0.78182089
3087,48,15,1.73458371,0.67541487
3088,48,16,1.43450947,0.92866114
3089,48,17,1.72451634,1.00546023
3090,48,18,1.6005422,1.10732145
3091,48,19,1.51556816,0.90256511
3092,48,20,1.86290181,0.81068849
3093,48,21,1.7964615,0.86537895
3094,48,22,1.93832668,0.97832988
3095,48,23,1.60509369,0.92416072
3096,48,24,1.75923661,0.80325615
3097,48,25,1.72782986,1.06481119
3098,48,26,1.53024754,0.78487887
3099,48,27,1.75722848,1.07815469
3100,48,28,1.76348883,0.78691769
3101,48,29,1.80392323,0.72553199
3102,48,30,1.61650446,0.80143307
3103,48,31,1.99,0.67053561
3104,48,32,1.79546982,0.8921688
3105,48,33,1.59468719,0.91888376
3106,48,34,1.79153208,0.87500899
3107,48,35,1.54760222,0.83494079
3108,48,36,1.77609183,0.67708357
3109,48,37,1.4136874,0.92205568
3110,48,38,1.44943517,0.77425052
3111,48,39,1.99,0.6799544
3112,48,40,1.74469114,0.91790059
3113,48,41,1.60175719,0.92512102
3114,48,42,1.89654028,1.04266831
3115,48,43,1.53849882,0.78958748
3116,48,44,1.592312,1.01195
3117,48,45,1.5932378,0.92682541
3118,48,46,1.78434614,0.73850733
3119,48,47,1.88108304,0.69524048
3120,48,48,1.72809396,0.8582255
3121,48,49,1.4570504,1.23779287
3122,48,50,1.88034569,0.95643543
3123,48,51,1.6707253,1.01644619
3124,48,52,1.66929614,0.88328901
3125,48,53,1.90649651,0.71381376
3126,48,54,1.99,0.93968583
3127,48,55,1.84069988,0.98600375
3128,48,56,1.65149512,1.10342693
3129,48,57,1.69388779,0.63314881
3130,48,58,1.85931216,1.15415115
3131,48,59,1.73320461,0.67275331
3132,48,60,1.54313405,0.91819178
3133,48,61,1.64214797,1.27664482
3134,48,62,1.5856177,0.63190757
3135,48,63,1.63319581,0.68368618
3136,49,0,1.90091623,0.90675802
3137,49,1,1.75000619,1.09377766
3138,49,2,1.93886923,0.94615601
3139,49,3,1.99,1.025046
3140,49,4,1.72985801,0.91880459
3141,49,5,1.80003834,0.74536725
3142,49,6,1.89258188,0.93072701
3143,49,7,1.94428013,1.02629161
3144,49,8,1.62682788,0.96269643
3145,49,9,1.92069965,1.06637007
3146,49,10,1.63952472,0.39129305
3147,49,11,1.83434777,0.98429833
3148,49,12,1.79224738,0.9038322
3149,49,13,1.44785611,0.92521634
3150,49,14,1.64948637,0.82643819
3151,49,15,1.66536325,0.34241401
3152,49,16,1.52954887,0.70989163
3153,49,17,1.85795233,0.87746819
3154,49,18,1.55616955,1.04919098
3155,49,19,1.62858142,0.81448662
3156,49,20,1.86787369,0.71846488
3157,49,21,1.65546629,0.84687474
3158,49,22,1.87286094,0.91546814
3159,49,23,1.52500416,0.8624113
3160,49,24,1.53811912,0.79741342
3161,49,25,1.79481082,1.00460412
3162,49,26,1.53947823,0.8150318
3163,49,27,1.73583268,0.9149535
3164,49,28,1.61534564,0.82436993
3165,49,29,1.70038499,0.81078473
3166,49,30,1.67928294,0.68962656
3167,49,31,1.99,0.67840102
3168,49,32,1.70135466,0.95914706
3169,49,33,1.57336569,0.85051958
3170,49,34,1.96583639,0.79769213
3171,49,35,1.61987944,0.78963666
3172,49,36,1.84167898,0.44723526
3173,49,37,1.35967494,0.83618056
3174,49,38,1.68374661,0.72575389
3175,49,39,1.81000692,0.75323595
3176,49,40,1.9662274,0.66359296
3177,49,41,1.75482202,0.88400128
3178,49,42,1.83890397,1.33280232
3179,49,43,1.73659399,0.76362847
3180,49,44,1.61040315,0.99431222
3181,49,45,1.7006645,0.76630123
3182,49,46,1.8075437,0.61526797
3183,49,47,1.87648187,0.87653697
3184,49,48,1.93132399,0.95358573
3185,49,49,1.53022806,1.19083996
3186,49,50,1.9467945,0.72433302
3187,49,51,1.777324,0.78562997
3188,49,52,1.7836918,0.82414959
3189,49,53,1.99,0.71401131
3190,49,54,1.85679231,1.13539364
3191,49,55,1.99,1.03337287
3192,49,56,1.61319034,0.94417368
3193,49,57,1.76525232,0.65729505
3194,49,58,1.98507724,1.07196526
3195,49,59,1.73006393,0.66687081
3196,49,60,1.70027127,0.93203444
3197,49,61,1.7426616,1.24313206
3198,49,62,1.72362478,0.7240638
3199,49,63,1.59342411,0.76174836
